"","Scenario","Unit","Region","Variable","Year","Value"
"6406","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2016,8.24911666060523
"6407","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2017,8.9694814773027
"6408","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2018,9.95011050724019
"6409","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2019,9.96786144501973
"6410","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2020,9.92001730047631
"6411","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2021,10.5785263718796
"6412","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2022,11.5581738037577
"6413","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2023,11.7894708208729
"6414","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2024,11.3487081190356
"6415","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2025,11.6664282825355
"6416","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2026,12.0120666794869
"6417","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2027,11.6126968655112
"6418","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2028,11.1707761903493
"6419","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2029,10.6843741505017
"6420","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2030,10.204647521081
"6421","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2031,9.76507115941798
"6422","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2032,9.34898463498333
"6423","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2033,8.98010582946164
"6424","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2034,8.65884546571818
"6425","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2035,8.36392976854322
"6426","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2036,8.08796271027027
"6427","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2037,7.82618133545144
"6428","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2038,7.57587810493555
"6429","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2039,7.33562807411974
"6430","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2040,7.09938140185889
"6431","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2041,6.7682702969737
"6432","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2042,6.36713520083794
"6433","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2043,5.98730451130667
"6434","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2044,5.63302837742591
"6435","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2045,5.30916514240293
"6436","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2046,5.00971666730321
"6437","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2047,4.73016241557323
"6438","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2048,4.46653623025541
"6439","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2049,4.21579278445604
"6440","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Tight",2050,3.97517931376058
"6441","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2005,0
"6442","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2006,0
"6443","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2007,0
"6444","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2008,0
"6445","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2009,0.0760451700705702
"6446","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2010,0.157735183121422
"6447","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2011,0.35902457480719
"6448","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2012,0.418072451655559
"6449","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2013,0.551413278273161
"6450","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2014,0.54345760748427
"6451","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2015,0.484311295866632
"6452","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2016,0.560941014052937
"6453","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2017,0.565734642020013
"6454","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2018,0.588657249219464
"6455","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2019,0.575702100790849
"6456","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2020,0.5692631428142
"6457","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2021,0.577732223363356
"6458","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2022,0.676248395684553
"6459","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2023,0.691933616248716
"6460","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2024,0.663780839680962
"6461","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2025,0.662435445029993
"6462","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2026,0.66044924774867
"6463","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2027,0.63643929017397
"6464","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2028,0.626509001281671
"6465","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2029,0.58100766484284
"6466","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2030,0.555392253044386
"6467","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2031,0.533460787573211
"6468","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2032,0.514400206778824
"6469","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2033,0.497918929364853
"6470","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2034,0.483474032040292
"6471","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2035,0.470114444478876
"6472","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2036,0.457670087655366
"6473","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2037,0.445958688101145
"6474","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2038,0.434718645228079
"6475","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2039,0.423823071366161
"6476","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2040,0.409319633969381
"6477","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2041,0.378602227837313
"6478","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2042,0.343716433224171
"6479","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2043,0.318413740177528
"6480","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2044,0.295125267957914
"6481","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2045,0.273280671986353
"6482","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2046,0.253991352223307
"6483","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2047,0.236831634722709
"6484","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2048,0.221323318037681
"6485","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2049,0.207012895689911
"6486","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Shale",2050,0.193567805240635
"6487","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2005,0.292173548165875
"6488","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2006,0.559332237755905
"6489","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2007,0.720427926984349
"6490","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2008,0.780463587566378
"6491","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2009,0.820487361287731
"6492","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2010,0.886953355323529
"6493","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2011,0.870867501487208
"6494","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2012,0.821218887807169
"6495","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2013,0.792175406869927
"6496","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2014,0.763311019412421
"6497","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2015,0.762587572192006
"6498","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2016,0.69804249005867
"6499","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2017,0.632786946518362
"6500","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2018,0.560048631686736
"6501","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2019,0.458814070769897
"6502","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2020,0.454156823711717
"6503","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2021,0.464697968746456
"6504","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2022,0.432846705014311
"6505","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2023,0.391606416795512
"6506","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2024,0.354308081357245
"6507","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2025,0.320575696157761
"6508","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2026,0.290066923952158
"6509","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2027,0.26246340653885
"6510","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2028,0.237486711031486
"6511","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2029,0.214886862447425
"6512","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2030,0.19443767383388
"6513","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2031,0.175934482723393
"6514","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2032,0.159192103117331
"6515","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2033,0.144042971584692
"6516","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2034,0.130335470466102
"6517","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2035,0.117932410572556
"6518","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2036,0.106709657869678
"6519","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2037,0.096554891339907
"6520","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2038,0.0873664785145729
"6521","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2039,0.0790524588700442
"6522","Global Net-zero","Billion Cubic Feet per day","Western Canadian Sedimentary Basin","Coalbed Methane",2040,0.0715296227806355
